ID,price,yearBuilt,livingArea,bathrooms,bedrooms,parking,garageSpaces,hasGarage,pool,spa
551,127500,1967,1346,2,3,1,0,0,0,0
552,274900,1958,2099,2,3,0,0,0,0,0
553,309900,2007,2217,3,4,1,0,1,0,0
554,350000,1995,2614,3,6,1,2,1,0,0
555,369900,2018,1861,2,3,1,2,1,0,1
556,485000,2004,3202,4,4,1,3,1,1,0
557,295000,2001,2083,3,3,1,2,1,0,0
558,353900,2017,2395,3,4,1,2,0,0,0
559,389900,2021,2215,3,3,1,0,1,0,0
560,327500,2013,2159,2,4,1,2,1,0,0
561,268000,1997,1854,3,3,1,2,1,0,0
562,241000,2003,1695,3,3,1,2,1,0,0
563,476000,2002,4358,4,3,1,0,1,0,0
564,350000,2016,2384,3,4,1,2,1,0,0
565,335000,1993,2474,3,5,1,1,1,0,0
566,352000,2005,2372,3,4,1,2,1,0,0
567,380000,2016,2814,3,4,1,2,1,0,0
568,306000,2000,1220,3,4,1,2,1,0,0
569,347000,1954,1578,2,3,0,0,0,0,0
570,219900,1862,1598,1,2,0,0,0,0,0
571,274900,1994,1360,2,3,1,0,0,0,0
572,297500,1993,1780,3,3,1,2,1,0,0
573,239900,1979,420,1,2,0,0,0,0,0
574,275000,2021,2050,3,4,1,2,1,0,0
575,575000,2006,3764,6,5,1,3,1,0,1
576,289900,2021,1750,2,3,1,0,0,0,0
577,414875,2017,2381,3,4,1,4,1,0,0
578,249900,1988,1953,2,3,1,2,1,0,1
579,249900,2001,2104,2,3,1,2,1,0,0
580,550000,2002,4407,6,6,1,3,1,0,1
581,385000,1987,2086,3,4,1,0,1,1,0
582,459900,2001,3757,4,5,1,2,1,0,1
583,334900,2018,2414,3,4,1,2,1,0,0
584,414900,2003,3408,4,5,1,0,1,0,0
585,344000,1920,3000,4,4,1,0,0,0,0
586,385000,2015,2914,3,4,1,2,1,0,0
587,320000,2004,3200,3,5,1,2,1,0,0
588,315000,2006,3298,4,4,1,2,1,0,0
589,150000,1999,1964,3,3,1,2,1,0,0
590,475000,2002,5100,5,6,1,2,1,0,1
591,345000,2018,2739,3,4,1,2,1,0,0
592,489900,2018,2700,3,3,0,0,1,0,0
593,189900,1891,1032,1,2,1,0,0,0,0
594,299995,2000,2800,3,5,1,0,1,0,0
595,525000,2004,4504,5,5,1,2,1,0,1
596,545000,2006,3672,4,4,0,0,1,0,0
597,399000,1999,3066,5,4,1,3,1,0,1
598,284900,2001,2190,4,4,1,0,1,0,0
599,299900,2010,2352,2,3,0,0,0,0,0
600,270000,1993,1716,3,3,0,2,1,0,0
601,299950,1996,3207,5,3,0,0,1,0,0
602,285000,1986,1870,2,3,0,2,1,0,1
603,389900,1980,2791,4,5,1,0,1,1,0
604,225000,1987,1557,2,3,1,3,1,0,0
605,210000,1974,1008,2,3,1,2,1,0,0
606,350000,1977,2796,4,4,1,3,1,0,0
607,649900,1979,7021,8,6,1,2,1,1,1
608,310000,2000,3016,3,5,1,2,1,0,1
609,340000,1987,3858,3,3,1,0,0,0,0
610,354900,1995,2448,4,4,1,2,1,0,1
611,529900,2000,5233,5,5,1,0,1,0,1
612,270000,2019,1792,3,3,1,2,1,0,0
613,280000,1974,2016,3,4,1,2,1,0,0
614,285000,1995,2257,3,4,1,2,1,0,0
615,580000,1996,3725,4,5,1,2,1,0,0
616,206000,1973,1447,2,3,1,0,0,0,0
617,285000,1974,1874,3,4,1,0,1,0,0
618,179900,1988,1346,2,3,1,0,1,0,0
619,245000,1984,1261,3,4,0,0,0,0,0
620,450000,2017,3594,3,4,0,0,0,0,0
621,350000,2002,2322,2,3,1,2,1,0,1
622,362200,2011,3062,3,4,1,2,1,0,0
623,465000,2002,3197,5,7,1,2,1,0,0
624,439000,2004,3494,4,5,1,2,1,0,0
625,495000,1961,1999,3,3,1,0,0,0,0
626,1275000,2011,4312,5,5,1,2,1,0,0
627,1070000,2006,4377,5,6,1,2,1,0,1
628,575000,1962,2279,3,4,1,0,0,0,0
629,875000,2018,3875,4,4,1,2,1,0,0
630,399000,1942,1029,1,3,1,1,1,0,0
631,950000,1988,2938,5,4,1,2,1,0,1
632,224900,1995,919,1,1,1,0,0,1,0
633,699000,1963,3894,3,5,1,2,1,0,0
634,950000,2019,2788,5,4,1,2,1,0,0
635,555000,1983,2080,2,3,1,2,1,0,0
636,650000,2004,3563,4,3,1,2,1,0,1
637,605830,2021,2407,4,4,1,2,1,0,0
638,615675,2021,2407,4,4,1,2,1,0,0
639,825000,1982,4889,4,5,1,2,1,1,0
640,605880,2021,2407,4,4,1,2,1,0,0
641,259900,2007,1392,2,2,0,0,0,1,0
642,650000,2004,3300,4,4,1,2,1,0,0
643,199000,1930,2950,2,2,1,0,0,0,1
644,245000,1961,2112,3,3,1,0,1,0,0
645,245000,1961,2112,3,3,0,0,0,0,0
646,132000,1967,1672,2,3,1,0,0,0,0
647,85000,1928,2410,2,4,0,0,0,0,0
648,117500,1966,1320,2,3,1,0,0,0,0
649,124000,1946,1744,2,3,1,0,0,0,0
650,45000,1952,1402,2,2,0,0,0,0,0
651,199900,1900,2520,2,3,1,0,1,0,0
652,225000,1900,1568,1,2,0,0,1,0,0
653,125000,1975,1298,2,3,0,0,0,0,0
654,69900,1945,1504,2,3,0,0,0,0,0
655,197500,1995,1875,3,4,0,0,0,0,0
656,212900,1998,1416,2,2,1,0,0,0,0
657,157400,1960,1502,2,3,0,0,0,0,0
658,387000,1980,3308,3,4,0,2,1,0,0
659,270500,2012,2664,3,5,1,0,0,0,0
660,179000,1994,2232,2,6,0,0,0,0,0
661,139900,1966,1379,2,3,1,0,0,0,0
662,224900,1985,2402,3,3,1,0,1,1,0
663,119000,2021,1208,2,3,0,0,0,0,0
664,17000,1943,1184,1,3,0,0,0,0,0
665,69000,1955,1118,1,3,1,0,1,0,0
666,137000,2002,1344,2,3,0,0,0,0,0
667,175000,2000,1846,2,3,1,0,1,0,0
668,220000,1983,2474,3,4,1,0,1,0,0
669,149900,2004,1416,2,3,1,0,1,0,0
670,89900,1963,1066,2,3,1,0,0,1,0
671,149900,1957,1716,3,4,0,0,0,0,0
672,115000,1966,1374,2,3,1,0,0,0,0
673,69900,1960,960,1,3,1,0,0,0,0
674,97900,1956,1310,2,3,1,0,0,0,0
675,110000,1972,1453,2,3,1,0,0,0,0
676,139900,1975,1320,2,3,1,0,0,0,0
677,210000,1975,2479,3,4,1,0,1,0,0
678,144500,1978,1628,2,3,1,0,1,0,0
679,119900,1962,1000,1,3,0,0,0,0,0
680,119000,1943,1076,2,3,0,0,0,0,0
681,159900,1970,2225,2,3,0,0,0,0,0
682,260000,1981,3417,3,4,1,0,1,1,0
683,117900,1943,1280,2,3,1,0,0,0,0
684,839000,2021,2491,4,4,0,0,0,0,0
685,310900,2021,804,1,1,1,1,1,0,0
686,457000,1983,1962,2,2,1,2,1,0,0
687,680000,1973,2441,4,4,1,0,0,0,0
688,495000,2014,1840,3,3,1,0,0,0,0
689,975,1925,3673,5,5,1,2,1,0,0
690,270000,2004,1082,2,2,1,0,0,0,0
691,940000,1945,3537,3,5,1,0,0,0,1
692,595000,1924,2376,3,5,0,0,0,0,0
693,449900,1947,1482,2,3,1,0,0,0,0
694,899000,2013,2824,5,4,1,2,1,0,0
695,453000,1966,1122,2,2,0,0,0,0,0
696,425000,2006,2165,4,3,1,2,1,1,0
697,599900,2002,1632,2,3,1,2,1,0,1
698,1195000,1928,3777,4,6,0,0,0,0,0
699,675000,2019,2412,4,4,1,2,1,0,0
700,565000,1939,1214,2,3,0,0,0,0,0
701,775000,1938,2150,3,4,1,2,1,0,0
702,695000,2018,2886,4,5,1,2,1,1,0
703,819000,2003,2438,5,4,1,2,1,0,1
704,890000,1947,3973,4,4,1,2,1,0,1
705,650000,2019,2000,3,4,1,0,0,0,0
706,369000,1948,1560,2,3,1,2,1,0,0
707,359000,1949,1350,2,3,1,0,0,0,0
708,675000,1950,1875,2,3,0,0,0,0,0
709,499000,1974,1967,3,3,1,0,0,0,0
710,900000,1926,2324,2,4,1,0,0,0,0
711,549000,2011,2040,4,3,1,2,1,0,0
712,814900,2021,2704,3,4,1,0,0,0,0
713,3500,1940,2471,2,3,0,0,0,0,0
714,1695000,1928,3633,4,4,1,2,1,0,1
715,699000,2001,1826,5,4,1,2,1,0,0
716,1095000,1940,2720,3,5,1,0,1,0,0
717,125000,1958,800,1,2,1,0,0,0,0
718,650000,1940,2292,4,4,1,0,0,0,0
719,574500,1982,1995,3,2,1,1,1,0,0
720,299999,2006,1050,2,2,1,1,1,0,1
721,705000,2016,6535,5,6,1,2,1,1,1
722,1694000,1925,4675,5,6,1,2,1,0,0
723,390000,1979,2064,3,3,1,0,0,0,0
724,1300000,2021,5500,7,7,1,0,0,0,0
725,380000,1956,1742,2,4,1,0,0,0,0
726,210000,1983,1318,3,2,0,0,0,0,0
727,289900,1949,900,1,2,1,0,0,0,0
728,319900,1960,1170,3,3,1,0,0,0,0
729,429900,1972,2528,3,4,1,2,1,0,0
730,1350000,2016,4110,4,5,1,3,1,1,1
731,310000,1960,1170,1,3,1,0,0,0,0
732,599900,2005,5186,5,6,1,2,1,0,1
733,490000,1961,2603,3,4,0,0,1,0,0
734,265000,1959,1491,2,3,1,0,0,0,0
735,150000,1986,1182,2,2,1,0,0,1,0
736,319900,1983,1805,4,3,1,2,1,1,0
737,379900,1956,1222,2,3,1,1,1,0,0
738,399000,2015,1940,4,3,1,2,1,0,0
739,315000,1970,1625,2,3,1,1,1,0,0
740,589000,1965,3053,3,4,1,2,1,0,0
741,359900,1967,1202,3,3,1,0,0,0,0
742,575000,1988,4007,3,3,0,0,0,0,0
743,575000,1992,3491,4,5,1,2,1,0,0
744,275000,1962,1056,1,3,1,0,0,0,0
745,750000,2005,4250,6,6,0,0,1,0,1
746,595000,1959,2375,2,3,1,2,1,0,0
747,249900,1956,936,1,3,1,0,0,0,0
748,420000,2016,4114,3,4,1,3,1,0,0
749,254900,1978,1632,2,3,0,0,0,1,0
750,527000,2006,2841,3,5,1,2,1,0,1
751,639000,2002,5531,5,4,1,2,1,0,0
752,489900,2002,2274,3,3,1,2,1,0,0
753,325000,1995,2235,4,3,1,3,1,0,0
754,879000,1995,3740,3,4,1,3,1,1,0
755,1900000,1964,1274,3,3,1,0,1,0,0
756,179000,1971,1832,2,3,1,0,1,0,0
757,38000,1954,1296,1,3,0,0,0,0,0
758,375000,1974,6544,4,4,1,0,0,0,0
759,850000,1996,3160,4,5,1,0,1,1,1
760,158000,1980,1120,2,3,1,0,0,0,0
761,349000,1962,1595,3,4,1,0,0,0,0
762,215000,1986,1188,2,3,0,0,1,0,0
763,335000,1977,2496,3,4,1,2,1,0,0
764,265000,1985,1162,2,3,1,2,1,0,0
765,220000,1984,1120,3,2,1,0,0,0,0
766,230900,1983,1280,3,2,1,0,0,0,0
767,249900,1991,1408,3,3,1,0,0,0,0
768,175000,1984,1286,3,2,1,0,0,0,0
769,165000,1985,1408,3,3,0,0,0,0,0
770,275000,1981,1166,2,3,1,2,1,0,0
771,215000,1984,1302,3,2,1,0,0,0,0
772,329000,1997,2909,5,6,1,2,1,0,0
773,170000,1984,1180,3,2,1,0,0,0,0
774,274900,1972,2155,2,5,1,2,1,0,0
775,249800,1965,1356,2,3,1,0,0,0,0
776,313900,2005,1910,3,3,1,2,1,0,0
777,291700,1971,1914,2,4,1,2,1,0,0
778,289999,1984,2571,2,5,0,0,0,0,0
779,331000,1989,3092,3,4,1,2,1,0,0
780,275000,1977,1326,2,4,1,0,0,0,0
781,240000,1985,1213,2,3,0,0,0,0,0
782,525000,2009,1500,1,2,1,0,1,0,0
783,329000,2015,1614,2,3,1,2,1,0,0
784,395000,2016,3152,4,4,1,2,1,0,0
785,269900,1985,1475,2,3,1,2,1,0,0
786,245000,1997,2142,2,3,1,2,1,0,0
787,399999,2015,3438,4,6,1,2,1,0,0
788,159900,1948,994,2,4,0,0,0,0,0
789,650000,1960,2336,2,3,1,2,1,0,0
790,299900,1979,2131,3,3,1,0,0,1,0
791,260000,2005,1856,3,4,1,1,1,0,0
792,849900,2004,2430,3,3,1,0,1,0,0
793,949000,2004,4188,4,5,1,2,1,1,0
794,432585,2021,2775,3,3,1,2,1,0,0
795,199999,2006,1234,3,3,1,0,0,0,0
796,399195,2021,1683,2,3,1,2,1,0,0
797,375000,1972,1400,2,4,1,0,1,1,0
798,387055,2021,2084,2,3,1,2,1,0,0
799,1420000,2010,6468,6,6,1,3,1,0,1
800,229900,1955,1225,1,3,1,0,0,0,0
801,279245,2021,1804,3,3,1,2,1,0,0
802,245020,2021,1596,3,3,1,1,1,0,0
803,242900,2021,1596,3,3,1,1,1,0,0
804,320000,2003,2336,3,3,1,0,1,0,0
805,280000,2006,2801,3,5,1,0,1,0,0
806,264900,2007,1632,4,3,1,0,0,0,0
807,1700000,2016,5640,5,6,1,3,1,0,0
808,440000,1973,1789,2,3,1,2,1,0,0
809,675000,1971,2836,3,4,0,0,1,0,0
810,550000,1969,4082,3,4,1,2,1,0,0
811,490000,1986,2988,4,3,1,2,1,0,0
812,719000,1968,3000,3,4,1,2,1,0,0
813,649900,1979,3216,3,4,1,2,1,0,1
814,470000,2013,2014,3,3,1,2,1,0,0
815,619900,1997,3417,4,5,1,2,1,0,1
816,550000,2001,3401,5,4,1,2,1,0,1
817,224900,1978,1425,2,3,0,0,0,1,0
818,599900,1971,2523,3,4,1,2,1,0,0
819,600000,1971,2654,3,5,1,2,1,0,0
820,219000,1981,1060,2,2,1,0,0,0,0
821,1600000,2015,6018,5,6,0,0,1,0,0
822,599000,1972,2646,3,4,1,2,1,0,0
823,175000,1991,1083,2,2,0,0,0,0,0
824,499900,1973,2398,3,3,1,2,1,1,0
825,525000,1986,2846,4,3,1,2,1,1,0
826,623000,1990,2206,3,3,1,2,1,0,0
827,585000,1984,2576,3,3,1,2,1,0,0
828,949000,2007,4208,4,5,1,2,1,0,1
829,198999,1965,900,1,1,1,0,0,0,0
830,599000,1965,3660,4,5,1,2,1,0,0
831,712055,2021,3144,4,3,1,0,0,0,0
832,177000,1985,1060,2,2,0,0,0,0,0
833,240000,1985,2040,3,4,1,2,1,0,0
834,259900,1992,1275,2,3,1,2,1,0,0
835,255000,1992,1718,3,3,1,0,1,0,0
836,535000,2016,3400,4,5,1,2,1,0,1
837,350000,2005,3039,3,4,1,2,1,0,0
838,430000,2007,4270,4,5,1,2,1,0,0
839,295000,1988,1491,2,3,1,7,1,0,0
840,399000,2005,3039,3,4,1,2,1,0,0
841,360000,2006,2914,3,4,1,2,1,0,0
842,499000,2017,3206,4,5,1,2,1,0,0
843,294999,1991,2420,3,4,0,0,0,1,0
844,1750000,2007,10105,8,6,1,3,1,1,0
845,339900,2005,2784,3,4,1,1,1,0,0
846,279900,1999,1400,2,3,1,0,1,0,0
847,183000,1962,752,1,3,0,0,0,0,0
848,245000,1989,1228,2,3,1,2,1,0,0
849,874500,2021,3874,5,4,1,3,1,0,0
850,899000,2005,4990,4,5,1,2,1,1,1
851,264900,1991,1957,3,3,1,2,1,0,0
852,745000,2007,3703,4,5,1,0,1,0,0
853,150000,2001,1728,2,3,0,0,0,0,0
854,70000,2002,2096,2,3,1,2,1,0,0
855,269700,2021,1782,3,3,0,0,0,0,0
856,150000,1886,2606,1,3,0,0,0,0,0
857,105000,1992,1152,2,3,1,0,0,0,0
858,74500,1986,960,2,2,0,0,0,0,0
859,158750,1973,1300,2,3,0,0,0,0,0
860,550000,2000,2499,2,3,0,0,0,0,0
861,119400,1910,1656,2,3,0,0,0,0,0
862,175000,2000,1152,2,2,0,0,0,0,0
863,132900,1972,2035,2,3,1,0,0,0,0
864,120000,2001,1536,3,3,0,0,0,0,0
865,139900,1975,764,1,2,1,0,0,0,0
866,189900,1981,1740,2,4,1,0,0,0,0
867,49000,1964,1071,1,2,0,0,0,0,0
868,210000,1973,980,2,5,1,2,1,0,0
869,279900,1974,2853,2,3,1,0,0,0,0
870,160000,1972,1640,2,3,1,1,1,1,0
871,1250000,1985,6260,6,6,1,2,1,0,0
872,359900,1980,2113,3,3,1,0,0,0,0
873,585000,1959,4072,2,4,1,2,1,0,0
874,625000,1970,4076,3,4,1,2,1,0,0
875,1050000,2004,5900,6,5,1,3,1,0,0
876,749000,1967,2410,5,4,1,2,1,0,0
877,460000,2000,1624,2,2,1,2,1,0,0
878,700000,1991,3243,4,4,1,1,1,0,1
879,600000,1945,2000,2,3,0,0,0,0,0
880,985000,1978,4708,5,5,1,2,1,0,0
881,545000,1990,2790,3,4,1,2,1,0,0
882,265000,1978,1600,3,3,0,0,0,0,0
883,382900,1980,1444,4,3,1,0,0,0,0
884,549900,1971,3622,3,4,1,2,1,0,0
885,650000,1972,3171,4,5,1,2,1,0,0
886,599900,1981,4100,4,5,1,2,1,1,0
887,250000,2004,1124,2,2,1,2,1,0,0
888,500000,1966,1910,2,3,1,2,1,0,0
889,310000,2005,1160,2,2,1,1,1,0,0
890,840000,1966,4341,4,5,1,2,1,0,0
891,699000,1965,3000,2,3,1,0,1,0,0
892,369000,1920,2608,3,3,0,0,1,0,0
893,169000,1974,1141,1,3,0,0,0,0,0
894,69000,1998,1024,1,1,0,0,0,0,0
895,299000,1980,2125,3,4,1,2,1,0,1
896,285000,1963,1473,1,3,1,0,1,0,0
897,349900,2021,2257,4,4,1,2,1,0,0
898,269900,2007,2271,3,3,1,2,1,0,1
899,642402,1959,1580,2,3,1,2,1,0,0
900,129900,1900,2240,2,2,0,0,0,0,0
901,460000,2005,2648,3,4,1,0,1,0,0
902,340000,2021,2100,2,4,1,0,1,0,0
903,269000,1993,2532,2,4,1,0,0,0,0
904,259900,1895,2278,2,3,1,0,1,0,0
905,249900,1900,2139,2,4,0,0,0,0,0
906,185000,2005,1308,2,2,0,0,0,0,0
907,1395000,2015,3957,5,4,1,0,0,0,0
908,599900,1989,3048,4,5,0,0,0,0,0
909,549000,2021,2450,3,4,1,0,1,0,0
910,1050000,2007,3813,4,4,1,0,0,0,0
911,519000,2005,1509,2,2,1,0,0,0,0
912,849900,1999,4568,5,6,1,0,1,0,0
913,439900,2005,2190,3,3,1,0,1,0,0
914,1995000,1989,2820,3,4,1,0,1,0,0
915,1899000,1995,5133,5,4,1,0,1,0,0
916,429000,1994,1441,2,2,0,0,0,0,0
917,1485000,1998,6981,7,5,1,0,1,0,1
918,495700,2021,2420,3,3,1,0,1,0,0
919,285000,1962,1356,2,4,1,0,0,0,0
920,399000,1961,2281,2,3,0,0,1,0,0
921,384900,2007,1512,4,3,1,2,1,0,0
922,439000,2003,1784,3,3,1,2,1,0,0
923,515000,2006,2088,4,3,1,2,1,1,1
924,320900,2021,1465,3,3,1,0,0,0,0
925,395000,2009,2241,4,4,1,2,1,0,0
926,316000,1962,1092,2,4,1,0,0,0,0
927,312000,2005,1600,4,3,1,1,1,0,1
928,525000,1957,1800,3,3,1,0,0,0,0
929,320000,2006,1326,4,3,1,1,1,0,0
930,224900,1958,1250,2,3,1,0,0,0,0
931,296700,1960,1614,3,3,1,1,1,0,0
932,315000,2005,1326,4,3,1,1,1,0,0
933,489000,1900,2000,2,3,1,1,1,0,0
934,525000,2008,2829,5,6,1,2,1,0,0
935,419000,2004,1670,3,3,1,2,1,0,0
936,325000,1979,1560,3,3,0,0,0,0,0
937,420000,2010,2319,4,3,1,2,1,0,0
938,357600,1930,1192,2,3,1,0,0,0,0
939,99900,1960,925,1,3,0,0,0,0,0
940,300000,1963,1440,2,3,1,0,0,0,0
941,439000,1920,1127,2,2,1,0,0,0,0
942,435000,2018,2208,4,4,1,2,1,1,0
943,525000,2007,2817,4,4,1,2,1,0,0
944,275000,2017,1218,2,3,1,0,0,0,0
945,389900,1978,3464,2,3,1,0,0,0,0
946,395000,2006,1588,3,3,1,0,1,0,0
947,399000,1958,1295,2,4,0,0,0,0,0
948,509000,2007,2335,4,3,1,1,1,1,0
949,529900,1964,2240,3,3,1,2,1,0,0
950,259900,1981,1386,3,2,1,0,0,1,0
951,150000,1963,2114,2,1,1,2,1,0,0
952,249900,1950,1396,2,3,1,0,0,0,0
953,425000,1957,2419,3,4,1,1,1,0,0
954,185000,1982,1244,2,2,0,0,0,0,0
955,556000,1972,2980,2,4,1,0,1,0,0
956,556000,1972,2980,2,4,1,2,1,0,0
957,410000,1967,2440,2,3,1,2,1,0,0
958,925000,2000,3651,5,5,1,2,1,0,0
959,155000,1983,1097,1,2,0,0,0,1,0
960,175000,1973,1925,3,4,1,0,0,0,0
961,1275000,1998,4230,5,4,1,2,1,0,0
962,850000,1990,6059,6,7,1,3,1,0,1
963,380000,1971,3487,3,4,1,2,1,1,1
964,499200,2018,2492,4,4,1,2,1,0,0
965,258000,1974,1780,3,3,1,0,0,1,0
966,329900,1985,1784,2,3,1,2,1,0,0
967,1125000,1994,5495,6,5,1,3,1,0,1
968,180000,1987,933,2,2,1,0,0,0,0
969,975000,1994,5711,5,5,1,3,1,0,0
970,245000,1986,1587,2,3,1,0,0,0,0
971,219900,1973,1372,2,2,1,0,0,0,0
972,1350000,1979,6073,5,7,1,2,1,0,0
973,679900,1978,3392,4,5,1,0,0,0,0
974,245000,1984,1200,2,2,0,0,0,0,0
975,825000,1997,5131,5,5,1,3,1,0,1
976,425000,1997,2724,3,3,1,2,1,0,0
977,428000,1968,1831,3,4,1,2,1,0,0
978,200900,1982,1270,2,2,0,0,0,1,0
979,168000,1984,781,1,1,0,0,0,0,0
980,373000,1973,1636,2,3,0,0,1,0,0
981,214900,2001,1920,3,3,1,2,1,0,0
982,294100,1986,1332,3,3,1,2,1,0,0
983,189900,1971,1505,2,3,1,0,0,0,0
984,275000,1989,3545,4,4,1,2,1,0,0
985,299500,2005,1856,2,3,1,2,1,0,0
986,408000,1993,2672,3,4,1,2,1,0,0
987,599900,2002,4558,4,4,1,3,1,0,0
988,295900,2003,2595,3,4,1,2,1,0,0
989,279999,1993,1312,2,3,0,0,1,0,0
990,239900,2003,1949,3,4,1,0,1,0,0
991,390000,2001,3641,4,5,1,2,1,0,1
992,200000,1978,1638,3,3,0,0,0,1,0
993,199900,1969,1200,2,3,1,0,0,0,0
994,393000,2007,3042,3,5,1,2,1,0,1
995,244950,1982,1462,3,3,1,2,1,0,0
996,350000,1993,1807,3,4,1,2,1,0,0
997,65294,1977,1984,2,3,1,0,0,0,0
998,207900,2004,2047,3,4,1,2,1,0,0
999,354900,1996,2280,3,5,1,2,1,0,0
1000,210000,1972,1256,2,3,1,2,1,0,0
1001,479900,2004,4149,5,5,0,0,1,0,1
1002,259000,1977,1640,2,3,0,0,0,0,0
1003,220000,1972,1452,2,3,1,0,0,0,0
1004,204000,2003,1447,2,3,1,2,1,0,0
1005,1600,2005,3520,3,6,1,2,1,0,0
1006,859000,2002,7194,7,6,1,3,1,1,1
1007,265000,2005,1684,3,3,0,0,1,0,0
1008,575000,2005,4185,4,4,1,3,1,0,0
1009,149900,1920,1348,2,4,1,1,1,0,0
1010,324995,1920,4505,2,5,0,0,0,0,0
1011,149900,1900,1080,2,2,1,0,0,0,0
1012,569900,2005,2256,2,3,1,0,1,0,0
1013,315000,2003,2064,2,5,1,2,1,0,1
1014,365000,1950,952,1,2,0,0,0,0,0
1015,84000,1971,1104,2,2,1,0,0,0,0
1016,329900,1982,1680,2,3,1,2,1,0,0
1017,329000,1967,1418,2,3,1,0,0,0,0
1018,21400,2002,1440,2,3,1,0,1,0,0
1019,429000,1995,1460,2,3,1,2,1,0,1
1020,839000,1993,3279,5,4,1,2,1,1,0
1021,765000,1977,7470,5,6,1,2,1,0,0
1022,279900,1974,1304,3,2,1,0,0,0,0
1023,300000,2018,848,2,2,0,0,0,0,0
1024,1745000,2003,4871,5,4,1,3,1,1,1
1025,1299000,2015,2808,4,4,0,0,0,0,0
1026,1299000,2015,2808,4,3,0,0,0,0,0
1027,624900,1998,1654,2,3,1,2,1,0,0
1028,445000,2008,1440,2,3,1,0,0,0,0
1029,850000,1999,2345,3,3,1,3,1,0,0
1030,269900,1982,1344,2,3,1,0,0,0,0
1031,294900,1983,1104,2,2,1,0,0,0,0
1032,675000,2016,2706,4,4,1,2,1,0,0
1033,1175000,1987,1558,3,3,1,0,0,0,1
1034,715000,2004,3040,4,4,1,2,1,0,0
1035,325000,2006,1440,2,3,1,1,1,0,0
1036,949000,1984,2553,4,3,1,0,0,0,0
1037,395000,1977,896,2,2,1,0,0,0,0
1038,1400000,1987,5095,4,3,1,2,1,0,0
1039,279000,1984,1300,2,3,1,0,0,0,0
1040,1200000,1997,1619,3,3,1,0,1,0,1
1041,299900,1970,2412,3,4,1,0,1,0,0
1042,415000,2007,2854,4,4,1,0,1,0,0
1043,169000,1977,816,1,2,1,0,0,0,0
1044,675000,1992,6001,5,6,1,0,1,0,1
1045,310000,2018,2048,3,4,0,0,1,0,0
1046,190000,1972,1932,2,3,1,0,0,0,0
1047,160000,1900,1310,1,2,1,0,0,0,0
1048,535000,1974,4042,4,0,1,0,1,0,0
1049,289900,2021,1890,3,3,1,0,0,0,0
1050,575000,1987,1686,3,4,1,0,0,0,0
1051,329589,2021,2316,3,4,1,0,1,0,0
1052,238900,1978,1935,2,3,1,0,1,0,0
1053,272000,2002,1969,3,3,1,0,1,0,0
1054,269900,1973,2229,2,3,0,0,1,0,0
1055,170000,1971,1296,2,3,1,0,0,0,0
1056,299900,2001,3082,3,4,1,0,1,0,0
1057,225000,1989,2043,2,3,0,0,1,0,0
1058,270000,1964,1544,2,4,1,0,0,0,0
1059,238900,1972,1629,2,3,1,0,1,0,0
1060,450000,1886,1480,1,2,0,0,0,0,0
1061,295000,2002,1921,2,3,1,0,1,0,0
1062,199500,1946,1044,2,3,1,0,0,0,0
1063,269900,1968,1733,2,4,1,0,0,0,0
1064,264900,2021,1910,3,4,1,0,1,0,0
1065,245000,1971,2306,3,4,1,0,0,0,0
1066,309900,2016,2086,3,4,0,0,1,0,0
1067,199900,2003,1630,3,3,1,0,1,0,0
1068,262900,2021,1910,3,4,1,0,1,0,0
1069,800000,2018,3766,3,3,1,0,0,1,0
1070,264000,2003,2146,3,3,0,0,0,0,0
1071,149900,2010,1280,4,6,0,0,0,0,0
1072,749900,1989,3627,3,5,1,3,1,1,0
1073,440000,2004,2532,4,5,1,2,1,0,0
1074,254900,1998,2352,2,4,1,0,0,0,0
1075,775000,2004,5290,6,7,1,0,0,0,0
1076,1399000,2004,6102,5,4,0,0,0,1,0
1077,170000,1995,1781,2,4,1,0,0,0,0
1078,170000,1994,1619,2,3,1,0,0,0,0
1079,40000,1972,1368,1,3,1,0,0,0,0
1080,425000,1978,2635,2,3,0,0,0,1,0
1081,925000,2004,6842,4,5,1,0,0,0,0
1082,399000,1905,3576,4,6,0,0,0,0,0
1083,189900,1954,2249,2,3,1,0,0,0,0
1084,1200000,2008,6500,4,5,1,0,0,1,1
1085,295000,1993,1842,3,4,1,0,0,0,0
1086,1000,1990,2520,3,3,0,0,0,1,0
1087,350000,1911,2520,4,4,0,0,0,1,0
1088,189900,1965,1152,2,3,1,0,0,0,0
1089,189500,2003,1638,2,4,0,0,0,0,0
1090,160000,1963,1400,1,2,1,0,0,0,0
1091,139900,1963,868,1,3,0,0,0,0,0
1092,215000,2006,1452,2,3,1,0,0,1,0
1093,74900,1982,980,1,3,0,0,0,1,0
1094,184900,2008,1080,2,3,0,0,1,0,0
1095,235000,2015,1510,2,3,1,2,1,0,1
1096,199900,2005,1450,2,3,1,2,1,0,0
1097,135000,1970,888,1,2,0,0,0,0,0
1098,217900,2001,1736,3,3,1,2,1,0,0
1099,199900,2015,1287,2,3,1,2,1,0,0
1100,159900,1950,1284,1,3,1,0,0,0,0
1101,142500,1981,912,1,2,0,0,0,0,0
1102,156000,1983,1462,1,2,0,0,0,0,0
1103,187500,1964,1240,1,3,1,0,0,0,0
